ts,value,state,source
1707773542,0.0,pending-charge,history-time-empty
1707773543,2228.0,charging,history-time-full
1707773548,0.0,pending-charge,history-time-full
1707773549,3296.0,discharging,history-time-empty
1707773669,58.0,discharging,history-charge
1707773669,14.362,discharging,history-rate
1707773669,6875.0,discharging,history-time-empty
1707773789,57.0,discharging,history-charge
1707773789,13.986,discharging,history-rate
1707773789,6942.0,discharging,history-time-empty
1707773909,56.0,discharging,history-charge
1707773909,11.876,discharging,history-rate
1707773909,8036.0,discharging,history-time-empty
1707774029,55.0,discharging,history-charge
1707774029,11.702,discharging,history-rate
1707774029,8032.0,discharging,history-time-empty
1707774149,54.0,discharging,history-charge
1707774149,11.851,discharging,history-rate
1707774149,7791.0,discharging,history-time-empty
1707774269,53.0,discharging,history-charge
1707774269,11.49,discharging,history-rate
1707774269,7883.0,discharging,history-time-empty
1707774389,52.0,discharging,history-charge
1707774389,11.348,discharging,history-rate
1707774389,7835.0,discharging,history-time-empty
1707774509,51.0,discharging,history-charge
1707774509,11.931,discharging,history-rate
1707774509,7292.0,discharging,history-time-empty
1707774629,50.0,discharging,history-charge
1707774629,12.523,discharging,history-rate
1707774629,6804.0,discharging,history-time-empty
1707774749,49.0,discharging,history-charge
1707774749,12.548,discharging,history-rate
1707774749,6624.0,discharging,history-time-empty
1707774869,48.0,discharging,history-charge
1707774869,12.064,discharging,history-rate
1707774869,6729.0,discharging,history-time-empty
1707774989,47.0,discharging,history-charge
1707774989,19.886,discharging,history-rate
1707774989,3986.0,discharging,history-time-empty
1707775109,46.0,discharging,history-charge
1707775109,11.353,discharging,history-rate
1707775109,6839.0,discharging,history-time-empty
1707775229,45.0,discharging,history-charge
1707775229,11.308,discharging,history-rate
1707775229,6730.0,discharging,history-time-empty
1707775349,44.0,discharging,history-charge
1707775349,11.396,discharging,history-rate
1707775349,6542.0,discharging,history-time-empty
1707775469,43.0,discharging,history-charge
1707775469,11.451,discharging,history-rate
1707775469,6363.0,discharging,history-time-empty
1707775589,42.0,discharging,history-charge
1707775589,11.512,discharging,history-rate
1707775589,6201.0,discharging,history-time-empty
1707775709,41.0,discharging,history-charge
1707775709,11.437,discharging,history-rate
1707775709,6103.0,discharging,history-time-empty
1707775829,40.0,discharging,history-charge
1707775829,11.347,discharging,history-rate
1707775829,6015.0,discharging,history-time-empty
1707775949,39.0,discharging,history-charge
1707775949,12.083,discharging,history-rate
1707775949,5517.0,discharging,history-time-empty
1707776069,38.0,discharging,history-charge
1707776069,11.393,discharging,history-rate
1707776069,5712.0,discharging,history-time-empty
1707776189,37.0,discharging,history-charge
1707776189,11.286,discharging,history-rate
1707776189,5629.0,discharging,history-time-empty
1707776309,36.0,discharging,history-charge
1707776309,11.529,discharging,history-rate
1707776309,5370.0,discharging,history-time-empty
1707776429,35.0,discharging,history-charge
1707776429,11.184,discharging,history-rate
1707776429,5398.0,discharging,history-time-empty
1707776549,11.267,discharging,history-rate
1707776549,5220.0,discharging,history-time-empty
1707776669,34.0,discharging,history-charge
1707776669,11.849,discharging,history-rate
1707776669,4827.0,discharging,history-time-empty
1707776789,33.0,discharging,history-charge
1707776789,11.512,discharging,history-rate
1707776789,4837.0,discharging,history-time-empty
1707776909,32.0,discharging,history-charge
1707776909,14.843,discharging,history-rate
1707776909,3621.0,discharging,history-time-empty
1707777029,30.0,discharging,history-charge
1707777029,15.307,discharging,history-rate
1707777029,3381.0,discharging,history-time-empty
1707777149,29.0,discharging,history-charge
1707777149,12.596,discharging,history-rate
1707777149,3955.0,discharging,history-time-empty
1707777269,28.0,discharging,history-charge
1707777269,12.967,discharging,history-rate
1707777269,3700.0,discharging,history-time-empty
1707777389,27.0,discharging,history-charge
1707777389,12.961,discharging,history-rate
1707777389,3571.0,discharging,history-time-empty
1707777509,26.0,discharging,history-charge
1707777509,12.92,discharging,history-rate
1707777509,3449.0,discharging,history-time-empty
1707777629,25.0,discharging,history-charge
1707777629,13.051,discharging,history-rate
1707777629,3276.0,discharging,history-time-empty
1707777749,24.0,discharging,history-charge
1707777749,12.78,discharging,history-rate
1707777749,3214.0,discharging,history-time-empty
1707777869,23.0,discharging,history-charge
1707777869,12.76,discharging,history-rate
1707777869,3080.0,discharging,history-time-empty
1707777989,22.0,discharging,history-charge
1707777989,12.754,discharging,history-rate
1707777989,2949.0,discharging,history-time-empty
1707778109,21.0,discharging,history-charge
1707778109,13.235,discharging,history-rate
1707778109,2711.0,discharging,history-time-empty
1707838304,7.0,discharging,history-charge
1707838304,0.383,discharging,history-rate
1707838304,32334.0,discharging,history-time-empty
1707840435,14.151,discharging,history-rate
1707840435,852.0,discharging,history-time-empty
1707840674,2.761,discharging,history-rate
1707840674,4367.0,discharging,history-time-empty
1707843603,0.514,discharging,history-rate
1707843603,23463.0,discharging,history-time-empty
1707843633,7.133,discharging,history-rate
1707843633,1690.0,discharging,history-time-empty
1707843653,6.0,discharging,history-charge
1707843653,7.635,discharging,history-rate
1707843653,1357.0,discharging,history-time-empty
1707843683,7.245,discharging,history-rate
1707843683,1406.0,discharging,history-time-empty
1707843713,5.0,discharging,history-charge
1707843713,7.162,discharging,history-rate
1707843713,1392.0,discharging,history-time-empty
1707843752,0.38,discharging,history-rate
1707843752,25578.0,discharging,history-time-empty
1707843782,16.684,discharging,history-rate
1707843782,563.0,discharging,history-time-empty
1707843795,14.123,discharging,history-rate
1707843795,652.0,discharging,history-time-empty
1707843825,12.509,discharging,history-rate
1707843825,705.0,discharging,history-time-empty
1707843855,11.816,discharging,history-rate
1707843855,719.0,discharging,history-time-empty
1707843873,4.0,discharging,history-charge
1707843873,11.183,discharging,history-rate
1707843873,750.0,discharging,history-time-empty
1707843903,10.791,discharging,history-rate
1707843903,747.0,discharging,history-time-empty
1707843933,13.259,discharging,history-rate
1707843933,575.0,discharging,history-time-empty
1707843963,9.892,discharging,history-rate
1707843963,738.0,discharging,history-time-empty
1707843993,9.26,discharging,history-rate
1707843993,765.0,discharging,history-time-empty
1707844023,9.59,discharging,history-rate
1707844023,709.0,discharging,history-time-empty
1707844053,3.0,discharging,history-charge
1707844053,9.913,discharging,history-rate
1707844053,650.0,discharging,history-time-empty
1707844083,8.103,discharging,history-rate
1707844083,768.0,discharging,history-time-empty
1707844113,7.787,discharging,history-rate
1707844113,762.0,discharging,history-time-empty
1707846046,2.0,discharging,history-charge
1707846046,0.37,discharging,history-rate
1707846046,13621.0,discharging,history-time-empty
1707846047,22.622,discharging,history-rate
1707846047,221.0,discharging,history-time-empty
1707930081,0.0,unknown,history-charge
1707930081,0.0,unknown,history-rate
1707930081,0.0,unknown,history-time-empty
1707930081,0.0,unknown,history-time-full
1707930210,100.0,discharging,history-charge
1707930210,0.43,discharging,history-rate
1707930210,388883.0,discharging,history-time-empty
1707930331,16.795,discharging,history-rate
1707930331,9956.0,discharging,history-time-empty
1707930451,98.0,discharging,history-charge
1707930451,17.904,discharging,history-rate
1707930451,9225.0,discharging,history-time-empty
1707930571,97.0,discharging,history-charge
1707930571,20.447,discharging,history-rate
1707930571,7959.0,discharging,history-time-empty
1707931277,95.0,discharging,history-charge
1707931277,0.41,discharging,history-rate
1707931277,388536.0,discharging,history-time-empty
1707944781,90.0,discharging,history-charge
1707944781,0.372,discharging,history-rate
1707944781,406354.0,discharging,history-time-empty
1707944901,89.0,discharging,history-charge
1707944901,13.862,discharging,history-rate
1707944901,10780.0,discharging,history-time-empty
1707945021,88.0,discharging,history-charge
1707945021,12.169,discharging,history-rate
1707945021,12164.0,discharging,history-time-empty
1707945141,87.0,discharging,history-charge
1707945141,10.449,discharging,history-rate
1707945141,14043.0,discharging,history-time-empty
1707945191,0.419,discharging,history-rate
1707945191,349260.0,discharging,history-time-empty
1707945313,86.0,discharging,history-charge
1707945313,10.348,discharging,history-rate
1707945313,13992.0,discharging,history-time-empty
1707945433,85.0,discharging,history-charge
1707945433,10.133,discharging,history-rate
1707945433,14161.0,discharging,history-time-empty
1707945553,84.0,discharging,history-charge
1707945553,9.164,discharging,history-rate
1707945553,15493.0,discharging,history-time-empty
1707945673,11.218,discharging,history-rate
1707945673,12534.0,discharging,history-time-empty
1707946200,83.0,discharging,history-charge
1707946200,0.4,discharging,history-rate
1707946200,350369.0,discharging,history-time-empty
1707946665,349199.0,discharging,history-time-empty
1707946792,348300.0,discharging,history-time-empty
1707946915,347400.0,discharging,history-time-empty
1707947037,82.0,discharging,history-charge
1707947037,346500.0,discharging,history-time-empty
1707947074,16.913,discharging,history-rate
1707947074,8175.0,discharging,history-time-empty
1707947127,0.415,discharging,history-rate
1707947127,332414.0,discharging,history-time-empty
1707947162,5.93,discharging,history-rate
1707947162,23220.0,discharging,history-time-empty
1707947201,0.414,discharging,history-rate
1707947201,331913.0,discharging,history-time-empty
1707947235,81.0,discharging,history-charge
1707947235,331130.0,discharging,history-time-empty
1707947339,0.415,discharging,history-rate
1707947339,329638.0,discharging,history-time-empty
1707947464,328857.0,discharging,history-time-empty
1707947526,0.414,discharging,history-rate
1707947526,328956.0,discharging,history-time-empty
1707947568,328173.0,discharging,history-time-empty
1707947611,0.413,discharging,history-rate
1707947611,328271.0,discharging,history-time-empty
1707947647,80.0,discharging,history-charge
1707947647,5.696,discharging,history-rate
1707947647,23751.0,discharging,history-time-empty
1707947690,0.413,discharging,history-rate
1707947690,326963.0,discharging,history-time-empty
1707947783,326092.0,discharging,history-time-empty
1707947786,7.475,discharging,history-rate
1707947786,18007.0,discharging,history-time-empty
1707947840,0.413,discharging,history-rate
1707947840,325307.0,discharging,history-time-empty
1708014666,63.0,discharging,history-charge
1708014666,0.384,discharging,history-rate
1708014666,278437.0,discharging,history-time-empty
1708014983,0.399,discharging,history-rate
1708014983,265984.0,discharging,history-time-empty
1708015103,62.0,discharging,history-charge
1708015103,11.454,discharging,history-rate
1708015103,9146.0,discharging,history-time-empty
1708015223,61.0,discharging,history-charge
1708015223,10.156,discharging,history-rate
1708015223,10198.0,discharging,history-time-empty
1708015343,9.936,discharging,history-rate
1708015343,10307.0,discharging,history-time-empty
1708015463,60.0,discharging,history-charge
1708015463,13.214,discharging,history-rate
1708015463,7636.0,discharging,history-time-empty
1708015583,59.0,discharging,history-charge
1708015583,12.065,discharging,history-rate
1708015583,8238.0,discharging,history-time-empty
1708015705,58.0,discharging,history-charge
1708015705,12.167,discharging,history-rate
1708015705,8027.0,discharging,history-time-empty
1708015825,57.0,discharging,history-charge
1708015825,11.87,discharging,history-rate
1708015825,8106.0,discharging,history-time-empty
1708026575,54.0,discharging,history-charge
1708026575,0.374,discharging,history-rate
1708026575,245165.0,discharging,history-time-empty
1708027210,15.832,discharging,history-rate
1708027210,5736.0,discharging,history-time-empty
1708029457,53.0,discharging,history-charge
1708029457,0.389,discharging,history-rate
1708029457,230251.0,discharging,history-time-empty
1708029554,0.373,discharging,history-rate
1708029554,239260.0,discharging,history-time-empty
1708029674,52.0,discharging,history-charge
1708029674,8.383,discharging,history-rate
1708029674,10508.0,discharging,history-time-empty
1708029794,51.0,discharging,history-charge
1708029794,10.273,discharging,history-rate
1708029794,8462.0,discharging,history-time-empty
1708029914,7.965,discharging,history-rate
1708029914,10784.0,discharging,history-time-empty
1708030033,50.0,discharging,history-charge
1708030033,10.454,discharging,history-rate
1708030033,8075.0,discharging,history-time-empty
1708030153,49.0,discharging,history-charge
1708030153,9.275,discharging,history-rate
1708030153,8954.0,discharging,history-time-empty
1708030872,0.0,unknown,history-charge
1708030872,0.0,unknown,history-rate
1708030872,0.0,unknown,history-time-empty
1708030872,0.0,unknown,history-time-full
1708030992,46.0,discharging,history-charge
1708030992,20.2,discharging,history-rate
1708030992,3828.0,discharging,history-time-empty
1708031112,45.0,discharging,history-charge
1708031112,6.944,discharging,history-rate
1708031112,11006.0,discharging,history-time-empty
1708031232,6.409,discharging,history-rate
1708031232,11790.0,discharging,history-time-empty
1708031352,44.0,discharging,history-charge
1708031352,6.271,discharging,history-rate
1708031352,11923.0,discharging,history-time-empty
1708031472,6.282,discharging,history-rate
1708031472,11759.0,discharging,history-time-empty
1708031592,43.0,discharging,history-charge
1708031592,6.306,discharging,history-rate
1708031592,11583.0,discharging,history-time-empty
1708031712,42.0,discharging,history-charge
1708031712,13.83,discharging,history-rate
1708031712,5161.0,discharging,history-time-empty
1708031832,41.0,discharging,history-charge
1708031832,9.662,discharging,history-rate
1708031832,7243.0,discharging,history-time-empty
1708031952,10.916,discharging,history-rate
1708031952,6292.0,discharging,history-time-empty
1708032072,40.0,discharging,history-charge
1708032072,12.422,discharging,history-rate
1708032072,5419.0,discharging,history-time-empty
1708032192,39.0,discharging,history-charge
1708032192,12.274,discharging,history-rate
1708032192,5358.0,discharging,history-time-empty
1708032312,38.0,discharging,history-charge
1708032312,11.725,discharging,history-rate
1708032312,5456.0,discharging,history-time-empty
1708032432,36.0,discharging,history-charge
1708032432,12.033,discharging,history-rate
1708032432,5106.0,discharging,history-time-empty
1708032552,35.0,discharging,history-charge
1708032552,11.416,discharging,history-rate
1708032552,5247.0,discharging,history-time-empty
1708032672,34.0,discharging,history-charge
1708032672,10.968,discharging,history-rate
1708032672,5327.0,discharging,history-time-empty
1708032792,12.504,discharging,history-rate
1708032792,4543.0,discharging,history-time-empty
1708032912,33.0,discharging,history-charge
1708032912,10.591,discharging,history-rate
1708032912,5221.0,discharging,history-time-empty
1708033032,32.0,discharging,history-charge
1708033032,13.28,discharging,history-rate
1708033032,4050.0,discharging,history-time-empty
1708033152,31.0,discharging,history-charge
1708033152,12.379,discharging,history-rate
1708033152,4213.0,discharging,history-time-empty
1708033272,30.0,discharging,history-charge
1708033272,10.517,discharging,history-rate
1708033272,4805.0,discharging,history-time-empty
1708033392,29.0,discharging,history-charge
1708033392,10.406,discharging,history-rate
1708033392,4718.0,discharging,history-time-empty
1708033512,28.0,discharging,history-charge
1708033512,10.461,discharging,history-rate
1708033512,4559.0,discharging,history-time-empty
1708033632,27.0,discharging,history-charge
1708033632,10.495,discharging,history-rate
1708033632,4411.0,discharging,history-time-empty
1708033752,26.0,discharging,history-charge
1708033752,10.103,discharging,history-rate
1708033752,4439.0,discharging,history-time-empty
1708033872,25.0,discharging,history-charge
1708033872,11.198,discharging,history-rate
1708033872,3867.0,discharging,history-time-empty
1708033992,24.0,discharging,history-charge
1708033992,12.965,discharging,history-rate
1708033992,3209.0,discharging,history-time-empty
1708034112,23.0,discharging,history-charge
1708034112,17.461,discharging,history-rate
1708034112,2278.0,discharging,history-time-empty
1708034232,22.0,discharging,history-charge
1708034232,10.945,discharging,history-rate
1708034232,3463.0,discharging,history-time-empty
1708034352,21.0,discharging,history-charge
1708034352,10.036,discharging,history-rate
1708034352,3640.0,discharging,history-time-empty
1708034472,9.743,discharging,history-rate
1708034472,3609.0,discharging,history-time-empty
1708034554,20.0,discharging,history-charge
1708034554,9.766,discharging,history-rate
1708034554,3505.0,discharging,history-time-empty
1708034584,9.758,discharging,history-rate
1708034584,3478.0,discharging,history-time-empty
1708034614,9.734,discharging,history-rate
1708034614,3450.0,discharging,history-time-empty
1708034644,19.0,discharging,history-charge
1708034644,9.704,discharging,history-rate
1708034644,3431.0,discharging,history-time-empty
1708034674,9.755,discharging,history-rate
1708034674,3376.0,discharging,history-time-empty
1708034704,9.821,discharging,history-rate
1708034704,3324.0,discharging,history-time-empty
1708034734,9.867,discharging,history-rate
1708034734,3272.0,discharging,history-time-empty
1708034764,9.789,discharging,history-rate
1708034764,3265.0,discharging,history-time-empty
1708034794,18.0,discharging,history-charge
1708034794,9.774,discharging,history-rate
1708034794,3233.0,discharging,history-time-empty
1708034824,9.816,discharging,history-rate
1708034824,3194.0,discharging,history-time-empty
1708034854,9.782,discharging,history-rate
1708034854,3164.0,discharging,history-time-empty
1708034884,9.748,discharging,history-rate
1708034884,3146.0,discharging,history-time-empty
1708034892,11.378,pending-charge,history-rate
1708034892,9.748,pending-charge,history-rate
1708034892,0.0,pending-charge,history-time-empty
1708034893,14011.0,charging,history-time-full
1708034958,20.0,charging,history-charge
1708034958,59.624,charging,history-rate
1708034958,2226.0,charging,history-time-full
1708035078,24.0,charging,history-charge
1708035078,60.037,charging,history-rate
1708035078,2092.0,charging,history-time-full
1708035198,29.0,charging,history-charge
1708035198,60.146,charging,history-rate
1708035198,1968.0,charging,history-time-full
1708035318,33.0,charging,history-charge
1708035318,60.201,charging,history-rate
1708035318,1844.0,charging,history-time-full
1708035438,37.0,charging,history-charge
1708035438,54.172,charging,history-rate
1708035438,1927.0,charging,history-time-full
1708035558,41.0,charging,history-charge
1708035558,54.995,charging,history-rate
1708035558,1777.0,charging,history-time-full
1708035678,45.0,charging,history-charge
1708035678,50.728,charging,history-rate
1708035678,1808.0,charging,history-time-full
1708035798,48.0,charging,history-charge
1708035798,40.04,charging,history-rate
1708035798,2162.0,charging,history-time-full
1708035918,51.0,charging,history-charge
1708035918,40.068,charging,history-rate
1708035918,2041.0,charging,history-time-full
1708036038,53.0,charging,history-charge
1708036038,40.333,charging,history-rate
1708036038,1910.0,charging,history-time-full
1708036158,56.0,charging,history-charge
1708036158,35.992,charging,history-rate
1708036158,2016.0,charging,history-time-full
1708036278,58.0,charging,history-charge
1708036278,30.591,charging,history-rate
1708036278,2246.0,charging,history-time-full
1708036398,61.0,charging,history-charge
1708036398,30.66,charging,history-rate
1708036398,2121.0,charging,history-time-full
1708036518,63.0,charging,history-charge
1708036518,30.809,charging,history-rate
1708036518,1991.0,charging,history-time-full
1708036638,65.0,charging,history-charge
1708036638,30.941,charging,history-rate
1708036638,1865.0,charging,history-time-full
1708036758,67.0,charging,history-charge
1708036758,31.088,charging,history-rate
1708036758,1738.0,charging,history-time-full
1708036878,69.0,charging,history-charge
1708036878,31.251,charging,history-rate
1708036878,1611.0,charging,history-time-full
1708036998,72.0,charging,history-charge
1708036998,31.406,charging,history-rate
1708036998,1487.0,charging,history-time-full
1708037118,74.0,charging,history-charge
1708037118,31.574,charging,history-rate
1708037118,1362.0,charging,history-time-full
1708037238,76.0,charging,history-charge
1708037238,31.746,charging,history-rate
1708037238,1241.0,charging,history-time-full
1708037358,78.0,charging,history-charge
1708037358,31.918,charging,history-rate
1708037358,1119.0,charging,history-time-full
1708037462,80.0,charging,history-charge
1708037462,32.07,charging,history-rate
1708037462,1014.0,charging,history-time-full
1708037582,82.0,charging,history-charge
1708037582,32.231,charging,history-rate
1708037582,896.0,charging,history-time-full
1708037702,84.0,charging,history-charge
1708037702,31.381,charging,history-rate
1708037702,805.0,charging,history-time-full
1708037822,86.0,charging,history-charge
1708037822,27.651,charging,history-rate
1708037822,796.0,charging,history-time-full
1708037942,88.0,charging,history-charge
1708037942,24.395,charging,history-rate
1708037942,785.0,charging,history-time-full
1708038062,90.0,charging,history-charge
1708038062,21.56,charging,history-rate
1708038062,769.0,charging,history-time-full
1708038182,91.0,charging,history-charge
1708038182,19.162,charging,history-rate
1708038182,745.0,charging,history-time-full
1708038302,92.0,charging,history-charge
1708038302,17.065,charging,history-rate
1708038302,719.0,charging,history-time-full
1708038422,93.0,charging,history-charge
1708038422,15.24,charging,history-rate
1708038422,687.0,charging,history-time-full
1708038542,94.0,charging,history-charge
1708038542,13.696,charging,history-rate
1708038542,651.0,charging,history-time-full
1708038662,95.0,charging,history-charge
1708038662,12.311,charging,history-rate
1708038662,605.0,charging,history-time-full
1708038782,96.0,charging,history-charge
1708038782,11.139,charging,history-rate
1708038782,549.0,charging,history-time-full
1708038902,97.0,charging,history-charge
1708038902,10.122,charging,history-rate
1708038902,490.0,charging,history-time-full
1708039022,9.224,charging,history-rate
1708039022,421.0,charging,history-time-full
1708039142,98.0,charging,history-charge
1708039142,8.434,charging,history-rate
1708039142,345.0,charging,history-time-full
1708039262,7.75,charging,history-rate
1708039262,255.0,charging,history-time-full
1708039382,99.0,charging,history-charge
1708039382,7.117,charging,history-rate
1708039382,161.0,charging,history-time-full
1708039502,6.572,charging,history-rate
1708039502,60.0,charging,history-time-full
1708039622,6.081,charging,history-rate
1708039622,5.0,charging,history-time-full
1708039742,5.659,charging,history-rate
1708039742,6.0,charging,history-time-full
1708039862,5.257,charging,history-rate
1708039982,4.922,charging,history-rate
1708039982,7.0,charging,history-time-full
1708040102,4.588,charging,history-rate
1708040222,4.29,charging,history-rate
1708040222,8.0,charging,history-time-full
1708040342,4.043,charging,history-rate
1708040462,3.797,charging,history-rate
1708040462,9.0,charging,history-time-full
1708040582,3.568,charging,history-rate
1708040582,10.0,charging,history-time-full
1708040702,3.358,charging,history-rate
1708040822,3.164,charging,history-rate
1708040822,11.0,charging,history-time-full
1708040942,3.006,charging,history-rate
1708041060,100.0,fully-charged,history-charge
1708041060,0.356,fully-charged,history-rate
1708041060,0.0,fully-charged,history-time-full
1708041181,6.081,fully-charged,history-rate
1708098306,0.417,discharging,history-rate
1708098306,400661.0,discharging,history-time-empty
1708098427,13.512,discharging,history-rate
1708098427,12365.0,discharging,history-time-empty
1708098557,19.045,discharging,history-rate
1708098557,8772.0,discharging,history-time-empty
1708098677,99.0,discharging,history-charge
1708098677,13.063,discharging,history-rate
1708098677,12756.0,discharging,history-time-empty
1708098797,98.0,discharging,history-charge
1708098797,12.543,discharging,history-rate
1708098797,13168.0,discharging,history-time-empty
1708098919,97.0,discharging,history-charge
1708098919,19.508,discharging,history-rate
1708098919,8379.0,discharging,history-time-empty
1708099039,96.0,discharging,history-charge
1708099039,13.421,discharging,history-rate
1708099039,12057.0,discharging,history-time-empty
1708099159,10.858,discharging,history-rate
1708099159,14780.0,discharging,history-time-empty
1708099279,95.0,discharging,history-charge
1708099279,14.473,discharging,history-rate
1708099279,10991.0,discharging,history-time-empty
1708102130,94.0,discharging,history-charge
1708102130,0.41,discharging,history-rate
1708102130,384058.0,discharging,history-time-empty
1708102250,93.0,discharging,history-charge
1708102250,14.659,discharging,history-rate
1708102250,10626.0,discharging,history-time-empty
1708102370,92.0,discharging,history-charge
1708102370,14.857,discharging,history-rate
1708102370,10358.0,discharging,history-time-empty
1708102491,91.0,discharging,history-charge
1708102491,11.46,discharging,history-rate
1708102491,13297.0,discharging,history-time-empty
1708102611,90.0,discharging,history-charge
1708102611,11.66,discharging,history-rate
1708102611,12936.0,discharging,history-time-empty
1708102731,89.0,discharging,history-charge
1708102731,12.128,discharging,history-rate
1708102731,12315.0,discharging,history-time-empty
1708102955,88.0,discharging,history-charge
1708102955,0.422,discharging,history-rate
1708102955,351639.0,discharging,history-time-empty
1708103075,87.0,discharging,history-charge
1708103075,16.555,discharging,history-rate
1708103075,8837.0,discharging,history-time-empty
1708103195,86.0,discharging,history-charge
1708103195,16.187,discharging,history-rate
1708103195,8918.0,discharging,history-time-empty
1708103329,85.0,discharging,history-charge
1708103329,0.601,discharging,history-rate
1708103329,237683.0,discharging,history-time-empty
1708103450,84.0,discharging,history-charge
1708103450,9.766,discharging,history-rate
1708103450,14490.0,discharging,history-time-empty
1708103570,83.0,discharging,history-charge
1708103570,11.385,discharging,history-rate
1708103570,12281.0,discharging,history-time-empty
1708103690,82.0,discharging,history-charge
1708103690,13.533,discharging,history-rate
1708103690,10172.0,discharging,history-time-empty
1708104475,81.0,discharging,history-charge
1708104475,0.416,discharging,history-rate
1708104475,328326.0,discharging,history-time-empty
1708107032,80.0,discharging,history-charge
1708107032,0.398,discharging,history-rate
1708107032,339467.0,discharging,history-time-empty
1708107081,13.936,discharging,history-rate
1708107081,9648.0,discharging,history-time-empty
1708107203,79.0,discharging,history-charge
1708107203,11.285,discharging,history-rate
1708107203,11803.0,discharging,history-time-empty
1708107323,78.0,discharging,history-charge
1708107323,9.991,discharging,history-rate
1708107323,13205.0,discharging,history-time-empty
1708107443,9.375,discharging,history-rate
1708107443,13943.0,discharging,history-time-empty
1708107563,77.0,discharging,history-charge
1708107563,9.817,discharging,history-rate
1708107563,13183.0,discharging,history-time-empty
1708107683,76.0,discharging,history-charge
1708107683,8.846,discharging,history-rate
1708107683,14487.0,discharging,history-time-empty
1708107803,8.802,discharging,history-rate
1708107803,14433.0,discharging,history-time-empty
1708107923,75.0,discharging,history-charge
1708107923,10.216,discharging,history-rate
1708107923,12315.0,discharging,history-time-empty
1708108043,74.0,discharging,history-charge
1708108043,10.41,discharging,history-rate
1708108043,11961.0,discharging,history-time-empty
1708108163,73.0,discharging,history-charge
1708108163,7.934,discharging,history-rate
1708108163,15558.0,discharging,history-time-empty
1708108283,11.126,discharging,history-rate
1708108283,10981.0,discharging,history-time-empty
1708108403,72.0,discharging,history-charge
1708108403,10.193,discharging,history-rate
1708108403,11859.0,discharging,history-time-empty
1708108523,71.0,discharging,history-charge
1708108523,10.124,discharging,history-rate
1708108523,11819.0,discharging,history-time-empty
1708108643,70.0,discharging,history-charge
1708108643,9.474,discharging,history-rate
1708108643,12501.0,discharging,history-time-empty
1708108763,11.522,discharging,history-rate
1708108763,10160.0,discharging,history-time-empty
1708108883,69.0,discharging,history-charge
1708108883,11.451,discharging,history-rate
1708108883,10101.0,discharging,history-time-empty
1708109003,68.0,discharging,history-charge
1708109003,12.259,discharging,history-rate
1708109003,9326.0,discharging,history-time-empty
1708109123,67.0,discharging,history-charge
1708109123,12.44,discharging,history-rate
1708109123,9072.0,discharging,history-time-empty
1708109243,66.0,discharging,history-charge
1708109243,10.885,discharging,history-rate
1708109243,10242.0,discharging,history-time-empty
1708109363,65.0,discharging,history-charge
1708109363,11.9,discharging,history-rate
1708109363,9245.0,discharging,history-time-empty
1708109483,64.0,discharging,history-charge
1708109483,12.57,discharging,history-rate
1708109483,8629.0,discharging,history-time-empty
1708109526,12.808,pending-charge,history-rate
1708109526,12.57,pending-charge,history-rate
1708109526,0.0,pending-charge,history-time-empty
1708109528,4711.0,charging,history-time-full
1708109648,66.0,charging,history-charge
1708109648,30.998,charging,history-rate
1708109648,1781.0,charging,history-time-full
1708109768,69.0,charging,history-charge
1708109768,31.274,charging,history-rate
1708109768,1648.0,charging,history-time-full
1708109888,71.0,charging,history-charge
1708109888,31.461,charging,history-rate
1708109888,1519.0,charging,history-time-full
1708110008,73.0,charging,history-charge
1708110008,31.616,charging,history-rate
1708110008,1394.0,charging,history-time-full
1708110128,75.0,charging,history-charge
1708110128,31.751,charging,history-rate
1708110128,1273.0,charging,history-time-full
1708110248,78.0,charging,history-charge
1708110248,31.913,charging,history-rate
1708110248,1149.0,charging,history-time-full
1708110368,80.0,charging,history-charge
1708110368,32.109,charging,history-rate
1708110368,1028.0,charging,history-time-full
1708110382,32.111,charging,history-rate
1708110382,1013.0,charging,history-time-full
1708110502,82.0,charging,history-charge
1708110502,32.285,charging,history-rate
1708110502,895.0,charging,history-time-full
1708110622,84.0,charging,history-charge
1708110622,30.665,charging,history-rate
1708110622,821.0,charging,history-time-full
1708110641,85.0,pending-charge,history-charge
1708110641,30.286,pending-charge,history-rate
1708110641,0.0,pending-charge,history-time-full
1708110642,30.665,pending-charge,history-rate
1708110642,4643.0,discharging,history-time-empty
1708110642,4644.0,discharging,history-time-empty
1708111512,84.0,discharging,history-charge
1708111512,0.402,discharging,history-rate
1708111512,349522.0,discharging,history-time-empty
1708111632,83.0,discharging,history-charge
1708111632,10.309,discharging,history-rate
1708111632,13489.0,discharging,history-time-empty
1708111752,82.0,discharging,history-charge
1708111752,10.056,discharging,history-rate
1708111752,13711.0,discharging,history-time-empty
1708111872,81.0,discharging,history-charge
1708111872,9.765,discharging,history-rate
1708111872,13990.0,discharging,history-time-empty
1708111992,9.199,discharging,history-rate
1708111992,14722.0,discharging,history-time-empty
1708112047,80.0,discharging,history-charge
1708112047,14.422,discharging,history-rate
1708112047,9325.0,discharging,history-time-empty
1708112167,79.0,discharging,history-charge
1708112167,13.97,discharging,history-rate
1708112167,9521.0,discharging,history-time-empty
1708112287,78.0,discharging,history-charge
1708112287,10.161,discharging,history-rate
1708112287,12953.0,discharging,history-time-empty
